"","RegionType","RegionName","State","CBSA.Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro","address","lon","lat"
"1313","City","New York","NY","New York-Newark-Jersey City, NY-NJ-PA",1,1,13.52027148,148,6.730038023,9.585635359,"New York,NY",-74.005973,40.714269
"1314","City","Islip","NY","New York-Newark-Jersey City, NY-NJ-PA",52,1,13.16455696,112,2.015209125,9.585635359,"Islip,NY",-73.217871,40.72813
"1315","City","Newark","NJ","New York-Newark-Jersey City, NY-NJ-PA",59,1,5.068493151,143.5,3.726235741,9.585635359,"Newark,NJ",-74.22509,40.736101
"1316","City","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA",61,1,16.63865546,106,3.6121673,9.585635359,"Jersey City,NJ",-74.075485,40.73276
"1317","City","Yonkers","NY","New York-Newark-Jersey City, NY-NJ-PA",98,1,14.35483871,120,4.448669202,9.585635359,"Yonkers,NY",-73.866926,40.946107
"1318","City","Paterson","NJ","New York-Newark-Jersey City, NY-NJ-PA",167,1,7.451923077,134.5,3.155893536,9.585635359,"Paterson,NJ",-74.170965,40.911999
"1319","City","Ramapo","NY","New York-Newark-Jersey City, NY-NJ-PA",194,1,12.31281198,144.5,5.209125475,9.585635359,"Ramapo,NY",-74.168479,41.141206
"1320","City","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA",209,1,8,132,2.88973384,9.585635359,"Elizabeth,NJ",-74.183438,40.672052
"1321","City","Edison","NJ","New York-Newark-Jersey City, NY-NJ-PA",286,1,15.83476764,95,1.140684411,9.585635359,"Edison,NJ",-74.393444,40.519753
"1322","City","Lakewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",300,1,12.15277778,160,5.551330798,9.585635359,"Lakewood,NJ",-74.21176,40.09425
"1323","City","Clifton","NJ","New York-Newark-Jersey City, NY-NJ-PA",394,1,12.61682243,96,0.342205323,9.585635359,"Clifton,NJ",-74.141237,40.877949
"1324","City","Clarkstown","NY","New York-Newark-Jersey City, NY-NJ-PA",397,1,17.85714286,112,5.855513308,9.585635359,"Clarkstown,NY",-78.831147,42.620047
"1325","City","Toms River","NJ","New York-Newark-Jersey City, NY-NJ-PA",398,1,20.87286528,112,7.946768061,9.585635359,"Toms River,NJ",-74.160429,39.979031
"1326","City","Huntington","NY","New York-Newark-Jersey City, NY-NJ-PA",406,1,16,109,3.498098859,9.585635359,"Huntington,NY",-73.410218,40.867647
"1327","City","Woodbridge","NJ","New York-Newark-Jersey City, NY-NJ-PA",421,1,15.625,97,1.44486692,9.585635359,"Woodbridge,NJ",-74.288023,40.553254
"1328","City","Poughkeepsie","NY","New York-Newark-Jersey City, NY-NJ-PA",491,1,15.0462963,110.5,2.927756654,9.585635359,"Poughkeepsie,NY",-73.92097,41.70037
"1329","City","New Rochelle","NY","New York-Newark-Jersey City, NY-NJ-PA",506,1,20,125,9.125475285,9.585635359,"New Rochelle,NY",-73.784858,40.91757
"1330","City","Brick","NJ","New York-Newark-Jersey City, NY-NJ-PA",524,1,20.37786775,103,5.779467681,9.585635359,"Brick,NJ",-74.10992,40.05995
"1331","City","Passaic","NJ","New York-Newark-Jersey City, NY-NJ-PA",541,1,6.504065041,151,4.068441065,9.585635359,"Passaic,NJ",-74.126916,40.855103
"1332","City","Union City","NJ","New York-Newark-Jersey City, NY-NJ-PA",556,1,13.91752577,110,2.16730038,9.585635359,"Union City,NJ",-74.02375,40.77955
"1333","City","Mount Vernon","NY","New York-Newark-Jersey City, NY-NJ-PA",564,1,21.50537634,126,9.505703422,9.585635359,"Mount Vernon,NY",-78.89059,42.753948
"1334","City","Middletown","NJ","New York-Newark-Jersey City, NY-NJ-PA",566,1,19.88847584,104,5.475285171,9.585635359,"Middletown,NJ",-74.115274,40.3963
"1335","City","East Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",594,1,5.863192182,139,3.460076046,9.585635359,"East Orange,NJ",-74.207039,40.77185
"1336","City","North Bergen","NJ","New York-Newark-Jersey City, NY-NJ-PA",625,1,15.86715867,125.5,6.615969582,9.585635359,"North Bergen,NJ",-74.01208,40.80427
"1337","City","Valley Stream","NY","New York-Newark-Jersey City, NY-NJ-PA",643,1,16.03773585,116,5.019011407,9.585635359,"Valley Stream,NY",-73.697828,40.676052
"1338","City","Hempstead","NY","New York-Newark-Jersey City, NY-NJ-PA",703,1,11.65919283,148,4.980988593,9.585635359,"Hempstead,NY",-73.602746,40.71724
"1339","City","White Plains","NY","New York-Newark-Jersey City, NY-NJ-PA",708,1,20.27972028,115.5,8.25095057,9.585635359,"White Plains,NY",-73.769626,41.031397
"1340","City","Union","NJ","New York-Newark-Jersey City, NY-NJ-PA",710,1,14.98371336,98,1.178707224,9.585635359,"Union,NJ",-74.269841,40.692651
"1341","City","Bayonne","NJ","New York-Newark-Jersey City, NY-NJ-PA",711,1,17.91907514,108,5.171102662,9.585635359,"Bayonne,NJ",-74.109486,40.670858
"1342","City","Piscataway","NJ","New York-Newark-Jersey City, NY-NJ-PA",720,1,13.42281879,90.5,0.266159696,9.585635359,"Piscataway,NJ",-74.457746,40.552925
"1343","City","New Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",749,1,9.90990991,93.5,0.038022814,9.585635359,"New Brunswick,NJ",-74.444395,40.486754
"1344","City","Jackson","NJ","New York-Newark-Jersey City, NY-NJ-PA",753,1,19.61102107,112,7.186311787,9.585635359,"Jackson,NJ",-74.86238,39.7765
"1345","City","Wayne","NJ","New York-Newark-Jersey City, NY-NJ-PA",764,1,20.98445596,114,8.403041825,9.585635359,"Wayne,NJ",-74.241168,40.948689
"1346","City","Irvington","NJ","New York-Newark-Jersey City, NY-NJ-PA",786,1,8.256880734,123,2.129277567,9.585635359,"Irvington,NJ",-74.23294,40.726231
"1347","City","Newburgh","NY","New York-Newark-Jersey City, NY-NJ-PA",790,1,16.55629139,120,6.539923954,9.585635359,"Newburgh,NY",-74.01042,41.50343
"1348","City","Hoboken","NJ","New York-Newark-Jersey City, NY-NJ-PA",800,1,25.37313433,82,4.486692015,9.585635359,"Hoboken,NJ",-74.033934,40.746851
"1349","City","Parsippany-Troy Hills","NJ","New York-Newark-Jersey City, NY-NJ-PA",812,1,14.70588235,89,0.494296578,9.585635359,"Parsippany-Troy Hills,NJ",-74.415922,40.892629
"1350","City","West New York","NJ","New York-Newark-Jersey City, NY-NJ-PA",814,1,14.28571429,118.5,4.144486692,9.585635359,"West New York,NJ",-74.011533,40.7888
"1351","City","Howell","NJ","New York-Newark-Jersey City, NY-NJ-PA",833,1,23.11557789,99,6.768060837,9.585635359,"Howell,NJ",-74.204209,40.149318
"1352","City","Massapequa","NY","New York-Newark-Jersey City, NY-NJ-PA",844,1,17.56373938,121.5,7.566539924,9.585635359,"Massapequa,NY",-73.47076,40.66766
"1353","City","Plainfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",859,1,14.96350365,110,2.737642586,9.585635359,"Plainfield,NJ",-74.414995,40.615202
"1354","City","Orangetown","NY","New York-Newark-Jersey City, NY-NJ-PA",868,1,19.81981982,114,7.794676806,9.585635359,"Orangetown,NY",-73.94743,41.05264
"1355","City","Perth Amboy","NJ","New York-Newark-Jersey City, NY-NJ-PA",881,1,11.8226601,116,1.901140684,9.585635359,"Perth Amboy,NJ",-74.279144,40.520654
"1356","City","Freehold","NJ","New York-Newark-Jersey City, NY-NJ-PA",918,1,17.82178218,103,3.992395437,9.585635359,"Freehold,NJ",-74.306284,40.236423
"1357","City","Bloomfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",925,1,15.55555556,84,0.570342205,9.585635359,"Bloomfield,NJ",-74.187005,40.808549
"1358","City","West Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",938,1,13.65979381,85,0.190114068,9.585635359,"West Orange,NJ",-74.22719,40.789944
"1359","City","East Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",952,1,15.49295775,93,0.988593156,9.585635359,"East Brunswick,NJ",-74.421695,40.427697
"1360","City","South Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",976,1,20.25723473,99,4.714828897,9.585635359,"South Brunswick,NJ",-74.359842,40.39662
"1361","City","Bridgewater","NJ","New York-Newark-Jersey City, NY-NJ-PA",977,1,20.30075188,94,3.954372624,9.585635359,"Bridgewater,NJ",-74.607518,40.598702
"1362","City","Patchogue","NY","New York-Newark-Jersey City, NY-NJ-PA",989,1,11.85185185,105,0.72243346,9.585635359,"Patchogue,NY",-73.01511,40.76565
"1363","City","Hackensack","NJ","New York-Newark-Jersey City, NY-NJ-PA",1002,1,11.41304348,98.5,0.30418251,9.585635359,"Hackensack,NJ",-74.04347,40.88593
"1364","City","Lindenhurst","NY","New York-Newark-Jersey City, NY-NJ-PA",1014,1,14.01869159,115,3.269961977,9.585635359,"Lindenhurst,NY",-73.376475,40.688799
"1365","City","Freeport","NY","New York-Newark-Jersey City, NY-NJ-PA",1017,1,9.060402685,127.5,2.547528517,9.585635359,"Freeport,NY",-73.585222,40.651251
"1366","City","Manchester","NJ","New York-Newark-Jersey City, NY-NJ-PA",1020,1,16.57940663,105,3.19391635,9.585635359,"Manchester,NJ",-74.37321,39.96485
"1367","City","Sayreville","NJ","New York-Newark-Jersey City, NY-NJ-PA",1026,1,15.44401544,99,1.558935361,9.585635359,"Sayreville,NJ",-74.417344,40.430006
"1368","City","Hicksville","NY","New York-Newark-Jersey City, NY-NJ-PA",1046,1,16.04278075,111,3.840304183,9.585635359,"Hicksville,NY",-73.52513,40.76843
"1369","City","Kearny","NJ","New York-Newark-Jersey City, NY-NJ-PA",1059,1,13.7254902,110,2.091254753,9.585635359,"Kearny,NJ",-74.122937,40.75175
"1370","City","Linden","NJ","New York-Newark-Jersey City, NY-NJ-PA",1067,1,14.35185185,101,1.254752852,9.585635359,"Linden,NJ",-74.250939,40.626953
"1371","City","Levittown","NY","New York-Newark-Jersey City, NY-NJ-PA",1076,1,14.73684211,120,4.676806084,9.585635359,"Levittown,NY",-73.515819,40.7228
"1372","City","Old Bridge","NJ","New York-Newark-Jersey City, NY-NJ-PA",1081,1,19.24528302,92,2.813688213,9.585635359,"Old Bridge,NJ",-74.314319,40.407319
"1373","City","Berkeley","NJ","New York-Newark-Jersey City, NY-NJ-PA",1082,1,21.96382429,107,7.680608365,9.585635359,"Berkeley,NJ",-74.182918,39.900119
"1374","City","North Brunswick","NJ","New York-Newark-Jersey City, NY-NJ-PA",1089,1,15.71428571,88,0.760456274,9.585635359,"North Brunswick,NJ",-74.488547,40.437705
"1375","City","Franklin","NJ","New York-Newark-Jersey City, NY-NJ-PA",1090,1,16.09589041,81,0.684410646,9.585635359,"Franklin,NJ",-74.593439,41.115723
"1376","City","Marlboro","NJ","New York-Newark-Jersey City, NY-NJ-PA",1097,1,18.77133106,105,5.095057034,9.585635359,"Marlboro,NJ",-75.32797,39.485114
"1377","City","Teaneck","NJ","New York-Newark-Jersey City, NY-NJ-PA",1100,1,12.78538813,116,2.433460076,9.585635359,"Teaneck,NJ",-74.01597,40.8976
"1378","City","Manalapan","NJ","New York-Newark-Jersey City, NY-NJ-PA",1101,1,20.66115702,97,4.562737643,9.585635359,"Manalapan,NJ",-74.346565,40.282353
"1379","City","Monroe","NJ","New York-Newark-Jersey City, NY-NJ-PA",1107,1,13.63636364,99,0.874524715,9.585635359,"Monroe,NJ",-74.442376,40.812878
"1380","City","Scarsdale","NY","New York-Newark-Jersey City, NY-NJ-PA",1118,1,17.31843575,117,6.577946768,9.585635359,"Scarsdale,NY",-73.799476,40.992686
"1381","City","Montclair","NJ","New York-Newark-Jersey City, NY-NJ-PA",1128,1,14.35897436,77,0.228136882,9.585635359,"Montclair,NJ",-74.216389,40.811908
"1382","City","Hillsborough","NJ","New York-Newark-Jersey City, NY-NJ-PA",1130,1,22.42990654,86,4.106463878,9.585635359,"Hillsborough,NJ",-74.62682,40.4776
"1383","City","Elmont","NY","New York-Newark-Jersey City, NY-NJ-PA",1139,1,16.93548387,147,8.897338403,9.585635359,"Elmont,NY",-73.704946,40.697558
"1384","City","West Babylon","NY","New York-Newark-Jersey City, NY-NJ-PA",1144,1,9.493670886,98,0.152091255,9.585635359,"West Babylon,NY",-73.356164,40.709098
"1385","City","Great Neck","NY","New York-Newark-Jersey City, NY-NJ-PA",1153,1,10.17316017,168,4.828897338,9.585635359,"Great Neck,NY",-73.714819,40.771442
"1386","City","Ronkonkoma","NY","New York-Newark-Jersey City, NY-NJ-PA",1211,1,18.60465116,104,4.600760456,9.585635359,"Ronkonkoma,NY",-73.130469,40.808322
"1387","City","East Meadow","NY","New York-Newark-Jersey City, NY-NJ-PA",1230,1,15.50387597,125.5,6.08365019,9.585635359,"East Meadow,NY",-73.55877,40.72135
"1388","City","Fort Lee","NJ","New York-Newark-Jersey City, NY-NJ-PA",1232,1,17.87564767,108,5.133079848,9.585635359,"Fort Lee,NJ",-73.974032,40.848745
"1389","City","Yorktown","NY","New York-Newark-Jersey City, NY-NJ-PA",1248,1,21.02803738,108,7.376425856,9.585635359,"Yorktown,NY",-73.80819,41.29565
"1390","City","Belleville","NJ","New York-Newark-Jersey City, NY-NJ-PA",1253,1,12.08053691,103,0.608365019,9.585635359,"Belleville,NJ",-74.16188,40.79493
"1391","City","Smithtown","NY","New York-Newark-Jersey City, NY-NJ-PA",1258,1,19.14893617,108,5.893536122,9.585635359,"Smithtown,NY",-73.213084,40.818075
"1392","City","Carmel","NY","New York-Newark-Jersey City, NY-NJ-PA",1331,1,18.34532374,117,7.52851711,9.585635359,"Carmel,NY",-73.777626,41.429571
"1393","City","Farmingdale","NY","New York-Newark-Jersey City, NY-NJ-PA",1366,1,13.76146789,112,2.395437262,9.585635359,"Farmingdale,NY",-73.432789,40.732747
"1394","City","Fair Lawn","NJ","New York-Newark-Jersey City, NY-NJ-PA",1369,1,18.86792453,82,1.977186312,9.585635359,"Fair Lawn,NJ",-74.119236,40.935348
"1395","City","Merrick","NY","New York-Newark-Jersey City, NY-NJ-PA",1383,1,17.32673267,133,8.593155894,9.585635359,"Merrick,NY",-73.55152,40.66288
"1396","City","Bellmore","NY","New York-Newark-Jersey City, NY-NJ-PA",1390,1,17.64705882,120,7.414448669,9.585635359,"Bellmore,NY",-73.53652,40.6729
"1397","City","Baldwin","NY","New York-Newark-Jersey City, NY-NJ-PA",1408,1,12.32227488,119,2.585551331,9.585635359,"Baldwin,NY",-73.608972,40.654626
"1398","City","Ossining","NY","New York-Newark-Jersey City, NY-NJ-PA",1411,1,20.49689441,101,5.36121673,9.585635359,"Ossining,NY",-73.86152,41.16287
"1399","City","Neptune","NJ","New York-Newark-Jersey City, NY-NJ-PA",1433,1,17.19457014,91,1.673003802,9.585635359,"Neptune,NJ",-74.071351,40.209551
"1400","City","Franklin Square","NY","New York-Newark-Jersey City, NY-NJ-PA",1454,1,17.64705882,127,8.022813688,9.585635359,"Franklin Square,NY",-73.674074,40.700101
"1401","City","Coram","NY","New York-Newark-Jersey City, NY-NJ-PA",1478,1,12.86307054,129,4.33460076,9.585635359,"Coram,NY",-73.00588,40.88124
"1402","City","Wantagh","NY","New York-Newark-Jersey City, NY-NJ-PA",1481,1,19.58041958,119.5,8.479087452,9.585635359,"Wantagh,NY",-73.51013,40.68371
"1403","City","Matawan","NJ","New York-Newark-Jersey City, NY-NJ-PA",1488,1,16.12903226,94,1.520912548,9.585635359,"Matawan,NJ",-74.233788,40.407507
"1404","City","Rockaway","NJ","New York-Newark-Jersey City, NY-NJ-PA",1493,1,22.9787234,96,5.627376426,9.585635359,"Rockaway,NJ",-74.51432,40.90121
"1405","City","Westfield","NJ","New York-Newark-Jersey City, NY-NJ-PA",1511,1,24.27983539,103.5,7.83269962,9.585635359,"Westfield,NJ",-74.346764,40.652851
"1406","City","East Northport","NY","New York-Newark-Jersey City, NY-NJ-PA",1514,1,22.65625,99,6.463878327,9.585635359,"East Northport,NY",-73.314561,40.856997
"1407","City","Orange","NJ","New York-Newark-Jersey City, NY-NJ-PA",1523,1,8.73015873,116,1.482889734,9.585635359,"Orange,NJ",-74.23674,40.7704
"1408","City","Livingston","NJ","New York-Newark-Jersey City, NY-NJ-PA",1541,1,16.83168317,79,1.102661597,9.585635359,"Livingston,NJ",-74.325993,40.787006
"1409","City","Commack","NY","New York-Newark-Jersey City, NY-NJ-PA",1569,1,26.99386503,102.5,7.908745247,9.585635359,"Commack,NY",-73.29289,40.84288
"1410","City","Centereach","NY","New York-Newark-Jersey City, NY-NJ-PA",1583,1,16.04938272,105,2.851711027,9.585635359,"Centereach,NY",-73.08201,40.87056
"1411","City","Plainview","NY","New York-Newark-Jersey City, NY-NJ-PA",1613,1,18.09045226,133.5,9.049429658,9.585635359,"Plainview,NY",-73.47319,40.78325
"1412","City","Long Branch","NJ","New York-Newark-Jersey City, NY-NJ-PA",1622,1,14.67391304,108,2.319391635,9.585635359,"Long Branch,NJ",-73.99236,40.30428
"1413","City","Rahway","NJ","New York-Newark-Jersey City, NY-NJ-PA",1631,1,16.75977654,101,2.661596958,9.585635359,"Rahway,NJ",-74.280641,40.609553
"1414","City","Amityville","NY","New York-Newark-Jersey City, NY-NJ-PA",1643,1,13.20754717,123,3.91634981,9.585635359,"Amityville,NY",-73.411866,40.686249
"1415","City","Long Beach","NY","New York-Newark-Jersey City, NY-NJ-PA",1652,1,14.70588235,136,6.920152091,9.585635359,"Long Beach,NY",-73.642323,40.589139
"1416","City","Nutley","NJ","New York-Newark-Jersey City, NY-NJ-PA",1656,1,22.22222222,75.5,3.574144487,9.585635359,"Nutley,NJ",-74.159449,40.821299
"1417","City","Lacey","NJ","New York-Newark-Jersey City, NY-NJ-PA",1663,1,16.22222222,120,6.349809886,9.585635359,"Lacey,NJ",-74.29514,39.87262
"1418","City","Englewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",1674,1,13.14285714,143,5.817490494,9.585635359,"Englewood,NJ",-73.971782,40.889498
"1419","City","Oceanside","NY","New York-Newark-Jersey City, NY-NJ-PA",1691,1,14.58333333,126,5.323193916,9.585635359,"Oceanside,NY",-73.636923,40.635252
"1420","City","Medford","NY","New York-Newark-Jersey City, NY-NJ-PA",1755,1,11.01694915,114,1.406844106,9.585635359,"Medford,NY",-72.98653,40.82124
"1421","City","Bernards","NJ","New York-Newark-Jersey City, NY-NJ-PA",1757,1,22.86821705,92,4.752851711,9.585635359,"Bernards,NJ",-74.566722,40.71392
"1422","City","Deer Park","NY","New York-Newark-Jersey City, NY-NJ-PA",1761,1,13.97058824,106,1.787072243,9.585635359,"Deer Park,NY",-73.323061,40.762574
"1423","City","Paramus","NJ","New York-Newark-Jersey City, NY-NJ-PA",1765,1,16.19047619,97,1.825095057,9.585635359,"Paramus,NJ",-74.068964,40.944997
"1424","City","Ocean","NJ","New York-Newark-Jersey City, NY-NJ-PA",1766,1,17.77777778,99,3.060836502,9.585635359,"Ocean,NJ",-74.25003,39.866
"1425","City","Dix Hills","NY","New York-Newark-Jersey City, NY-NJ-PA",1772,1,17.39130435,133,8.631178707,9.585635359,"Dix Hills,NY",-73.771735,40.710313
"1426","City","Riverhead","NY","New York-Newark-Jersey City, NY-NJ-PA",1775,1,11.58798283,114.5,1.711026616,9.585635359,"Riverhead,NY",-72.637078,40.922326
"1427","City","Mahwah","NJ","New York-Newark-Jersey City, NY-NJ-PA",1790,1,19.81981982,93,3.422053232,9.585635359,"Mahwah,NJ",-74.185895,41.083159
"1428","City","Rockville Centre","NY","New York-Newark-Jersey City, NY-NJ-PA",1816,1,13.90374332,137,6.273764259,9.585635359,"Rockville Centre,NY",-78.782916,42.839816
"1429","City","Glen Cove","NY","New York-Newark-Jersey City, NY-NJ-PA",1825,1,13.2183908,146.5,6.311787072,9.585635359,"Glen Cove,NY",-73.63374,40.86232
"1430","City","Middletown","NY","New York-Newark-Jersey City, NY-NJ-PA",1839,1,17.1875,119,6.958174905,9.585635359,"Middletown,NY",-74.478741,41.446544
"1431","City","Warwick","NY","New York-Newark-Jersey City, NY-NJ-PA",1852,1,19.68911917,124,8.821292776,9.585635359,"Warwick,NY",-74.35988,41.25648
"1432","City","Randolph","NJ","New York-Newark-Jersey City, NY-NJ-PA",1872,1,19.04761905,98,3.802281369,9.585635359,"Randolph,NJ",-74.586052,40.837399
"1433","City","West Milford","NJ","New York-Newark-Jersey City, NY-NJ-PA",1878,1,20.9439528,132,9.581749049,9.585635359,"West Milford,NJ",-74.39094,41.1053
"1434","City","Selden","NY","New York-Newark-Jersey City, NY-NJ-PA",1897,1,19.41176471,115,7.604562738,9.585635359,"Selden,NY",-73.04735,40.86995
"1435","City","Ridgewood","NJ","New York-Newark-Jersey City, NY-NJ-PA",1918,1,21.875,98,5.437262357,9.585635359,"Ridgewood,NJ",-74.11207,40.982247
"1436","City","Scotch Plains","NJ","New York-Newark-Jersey City, NY-NJ-PA",1971,1,21.96531792,91,4.258555133,9.585635359,"Scotch Plains,NJ",-74.368244,40.637852
"1437","City","Somerset","NJ","New York-Newark-Jersey City, NY-NJ-PA",2024,1,12.06896552,89,0.076045627,9.585635359,"Somerset,NJ",-74.523648,40.491002
"1438","City","Shirley","NY","New York-Newark-Jersey City, NY-NJ-PA",2027,1,15.01976285,115,4.030418251,9.585635359,"Shirley,NY",-72.87373,40.79668
"1439","City","West Hempstead","NY","New York-Newark-Jersey City, NY-NJ-PA",2048,1,12.5984252,128,3.878326996,9.585635359,"West Hempstead,NY",-73.653023,40.690251
"1440","City","Carteret","NJ","New York-Newark-Jersey City, NY-NJ-PA",2068,1,9.345794393,106,0.456273764,9.585635359,"Carteret,NJ",-74.234839,40.583203
